Name,ALLIED BANK,MCB BANK,ABBOTT LABS.(PAK.),ADAMJEE INSURANCE COMPANY,AGP,AGRIAUTO INDUSTRIES,ARCHROMA PAKISTAN,ASKARI BANK,ATLAS HONDA,ATTOCK PETROLEUM,ATTOCK REFINERY,BANK AL HABIB,BANK AL-FALAH LIMITED,BANNU WOOLLEN MILLS,BESTWAY CEMENT,BYCO PETROLEUM PAKISTAN,CHERAT CEMENT COMPANY,COLGATE-PALMOLIVE PAKISTAN,D G KHAN CEMENT COMPANY,DAWOOD HRC.CHEMS.CORP.,DOLMEN CITY,EFU GENERAL INSURANCE,ENGRO,ENGRO FERTILIZERS,ENGRO FOODS,ENGRO POLYMER & CHEMICALS,FATIMA FERTILIZER,FAUJI CEMENT COMPANY,FAUJI FERTILIZER COMPANY,FAUJI FOODS,FAUJI FTLZ.BIN QASIM,FAYSAL BANK,FIRST HABIB MODARABA,GADOON TEXTILE MILLS,GHANI GLASS,GLAXOSMITHKLINE PAK.,GLXSK.CSM.HLTHCR. PAK.,GUL AHMED TEXTILE MILLS,HABIB BANK,HABIB METROPOLITAN BANK,HASCOL PETROLEUM,HONDA ATLAS CARS (PAKISTAN),IBRAHIM FIBRES,ICI PAKISTAN,IGI HOLDINGS,INDUS MOTOR COMPANY,INTERNATIONAL INDS.,INTERNATIONAL STEELS,JUBILEE LIFE INSURANCE COMPANY,KARACHI ELECTRIC SUPP.,KOHAT CEMENT COMPANY,KOHINOOR TEXTILE MILLS,KOT ADDU POWER COMPANY,LOTTE CHEMICAL PAKISTAN,LUCKY CEMENT,MAPLE LEAF CEMENT FACTORY,MARI PETROLEUM COMPANY,MEEZAN BANK,MILLAT TRACTORS,MURREE BREWERY COMPANY,NAT.BANK OF PAKISTAN,NATIONAL FOODS,NATIONAL REFINERY,NESTLE PAKISTAN,NISHAT CHUNIAN,NISHAT CHUNIAN POWER,NISHAT MILLS,OIL & GAS DEVELOPMENT COMPANY,ORIX LEASING PAKISTAN,PACKAGES,PAK ELEKTRON,PAK SUZUKI MOTOR,PAK.TELECM.CO.,PAKISTAN INTL.BULK,PAKISTAN OIL FIELDS,PAKISTAN PETROLEUM,PAKISTAN SERVICES,PAKISTAN STATE OIL COMPANY,PAKISTAN STOCK EXCHANGE LTD.,PAKISTAN TOBACCO COMPANY,PHILIP MORRIS PAKISTAN,PIONEER CEMENT,SAIF POWER,SERVICE INDUSTRIES,SHAKARGANJ SUGAR,SHELL PAKISTAN,SHIFU INTL HOSPITAL,STANDARD CHARTERED BANK (PAKISTAN),SUI NORTHERN GAS PIPELINES,SUI SOUTHERN GAS COMPANY,SEARL,UBL
12/15/1999,NA,48.64,133.07,157.37,NA,54.4,85.43,198.36,266.2,NA,120.66,110.1,NA,135.73,NA,NA,60.73,183.31,9.14,250.59,NA,97.94,742.44,NA,NA,NA,NA,40.63,139.44,64.63,48.64,219.92,24.91,308.33,60.92,NA,262.91,NA,80.37,NA,122.25,189.76,146.61,113.97,81.17,192.36,NA,60.28,45.76,59.97,27.32,NA,NA,93.33,4.94,117.38,NA,801.65,136.92,NA,290.66,56.17,399.07,165.39,NA,222,NA,80.72,578.28,4.85,31.26,60.1,56.92,NA,538.25,NA,139.57,881.68,7.17,NA,121.37,726.73,100,NA,42.23,57.58,NA,531.51,44.23,197.43,24.22,NA
12/22/1999,NA,48.08,125.39,171.82,NA,49.45,85.43,189.35,266.2,NA,120.66,107.4,NA,121.77,NA,NA,56.06,183.31,9.05,250.59,NA,91.71,769.82,NA,NA,NA,NA,38.12,143.17,69.51,49.52,234.58,25.91,320,63.34,NA,262.91,NA,75.81,NA,121.86,189.76,140.07,109.69,77.79,192.36,NA,58.87,44.83,61.27,28.62,NA,NA,85.83,4.67,137.14,NA,795.33,130.99,NA,274.21,53.43,401.65,165.39,NA,306.31,NA,92.46,559.33,4.45,31.09,61.54,58.18,NA,620.94,NA,120.96,881.68,7.29,NA,121.37,732.73,108.57,NA,44.87,59.7,NA,531.51,43.1,211.56,24.81,NA
12/29/1999,NA,46.42,127.95,164.12,NA,49.45,85.43,187.54,266.2,NA,120.66,105.2,NA,126.85,NA,NA,57.18,183.31,10.15,268.23,NA,94.99,694.45,NA,NA,NA,NA,42.5,139.98,75.61,48.42,219.92,25.91,321.67,63.34,NA,279.34,NA,74.89,NA,121.86,198.08,134.17,109.69,76.58,192.36,NA,63.83,45.99,60.83,24.92,NA,NA,100,4.6,127.86,NA,806.13,151.27,NA,274.21,49.59,375.59,182.84,NA,370.94,NA,92.46,564.67,4.5,30.92,61.4,57.55,NA,577.02,NA,102.35,881.68,7.41,NA,121.37,708.75,92.86,NA,45.49,62.96,NA,531.51,44.23,196.96,24.2,NA
1/5/2000,NA,47.71,128.59,175.43,NA,51.1,85.43,193.55,266.2,NA,120.66,105.94,NA,126.85,NA,NA,57.93,183.31,10.15,268.49,NA,108.09,698.97,NA,NA,NA,NA,43.75,150.62,79.57,49.96,225.78,27.41,316.67,63.34,NA,279.34,NA,78.36,NA,121.07,208.07,146.61,112.98,77.3,171.75,NA,70.92,49.94,69.53,27.69,NA,NA,108.33,5.01,131.75,NA,834.6,133.26,NA,365.61,56.76,399.07,257.27,NA,376.56,NA,92.32,602.57,4.5,31.93,66.7,57.55,NA,647.45,NA,102.35,881.68,7.78,NA,121.37,759.37,92.86,NA,60.24,75.75,NA,531.51,44.34,207.79,26.08,NA
1/12/2000,NA,49.65,128.59,207.31,NA,52.75,89.14,198.36,266.2,NA,120.66,107.65,NA,126.85,NA,NA,67.27,183.31,10.41,294.06,NA,124.47,701.51,NA,NA,NA,NA,45.62,154.61,80.79,52.62,225.78,28.5,433.33,57.91,NA,197.18,NA,76.72,NA,125,223.05,149.23,115.18,77.3,171.75,NA,74.47,56.44,104.29,26.77,NA,NA,119.17,5.43,137.74,NA,883.7,133.26,NA,365.61,60.01,399.07,230.16,NA,361.11,NA,92.32,631.73,4.5,32.77,70.58,58.18,NA,678.19,NA,102.35,881.68,8.53,NA,121.37,759.37,92.86,NA,74.99,110.11,NA,531.51,45.16,222.87,27.66,NA
1/19/2000,NA,60.93,134.34,221.76,NA,62.64,104,224.21,266.2,NA,120.66,105.69,NA,136.99,NA,NA,74.75,183.31,13.96,288.94,NA,114.64,695.86,NA,NA,NA,NA,55,164.19,85.37,60.35,243.37,27.9,438.33,78.42,NA,197.18,NA,77.45,NA,136.8,251.34,164.28,128.34,85.52,171.75,NA,79.43,58.53,108.63,27.69,NA,NA,120.83,7.24,140.74,NA,927.88,133.26,NA,365.61,61.19,375.59,250.38,NA,415.91,NA,102.74,728.92,4.45,35.29,84.2,58.18,NA,698.18,NA,116.31,881.68,10.01,NA,121.37,796.68,92.86,NA,79.91,103.09,NA,531.51,48.99,242.66,27.66,NA
1/26/2000,NA,58.44,140.74,266.99,NA,73.35,100.29,212.19,180.64,NA,120.54,107.65,NA,136.99,NA,NA,75.68,183.31,12.78,278.72,NA,117.92,700.94,NA,NA,NA,NA,60,163.26,77.74,53.06,249.24,29.9,475,72.39,NA,197.18,NA,79.64,NA,137.58,226.18,164.28,129.43,86.96,171.75,NA,86.52,52.26,107.76,24.18,NA,NA,125.83,9.19,136.24,NA,1124.26,133.26,NA,365.61,62.08,410.8,269.67,NA,439.79,NA,102.88,747.87,4.95,33.94,82.63,59.45,NA,720.9,NA,130.26,881.68,10.13,NA,121.37,788.68,74.29,NA,75.81,92.8,NA,516.21,49.61,246.9,27.36,NA
2/2/2000,NA,69.72,143.3,317.25,NA,93.13,100.29,220.6,193.95,NA,143.34,109.12,NA,131.92,NA,NA,77.74,183.31,13.54,306.84,NA,121.19,613.71,NA,NA,NA,NA,64.37,174.04,81.4,57.48,263.9,31.74,504.08,72.39,NA,197.18,NA,80.92,NA,139.16,268.03,177.37,162.34,91.8,171.75,NA,89.36,53.89,122.54,25.85,NA,NA,140.83,9.33,131.75,NA,1303.45,133.26,NA,365.61,63.56,410.8,289.42,NA,449.63,NA,102.88,719.2,5.94,33.61,87.22,86.01,NA,739.07,NA,134.92,820.05,12.11,NA,102.06,791.35,87.14,NA,87.7,103.59,NA,516.21,54.67,270.93,31.8,NA
2/9/2000,NA,65.47,152.26,296.83,NA,85.71,100.29,216.4,209.16,NA,143.34,111.07,NA,136.99,NA,NA,76.99,183.31,13.54,311.96,NA,122.83,604.96,NA,NA,NA,NA,61.87,169.38,82.62,56.15,243.37,31.89,542.86,70.58,NA,295.77,NA,82.2,NA,133.65,265.36,170.83,153.57,82.37,171.75,NA,89.72,62.48,123.84,25.11,NA,NA,143.33,8.5,134.75,NA,1296.09,135.06,NA,383.89,70.65,417.85,280.24,NA,428.55,NA,92.46,728.92,6.43,31.93,84.2,107.51,NA,816.78,NA,130.26,820.05,12.23,NA,102.06,805.34,74.29,NA,83.6,105.85,NA,516.21,53.33,258.68,41.48,NA
2/16/2000,NA,65.56,156.1,334.53,NA,82.42,109.57,211.59,209.16,NA,143.34,112.79,NA,139.53,NA,NA,82.22,183.31,15.91,301.73,NA,131.02,525.07,NA,NA,NA,NA,75,165.92,87.8,55.93,263.9,33.83,523.47,76.73,NA,295.77,NA,80.92,NA,137.58,263.58,162.32,151.37,82.62,180.34,NA,83.33,62.48,131.23,33.23,NA,NA,155,8.77,140.74,NA,1315.73,136.86,NA,374.75,92.31,404.93,362.93,NA,444.01,NA,88.06,719.2,6.92,31.93,86.35,117.63,NA,864.73,NA,139.1,820.05,12.36,NA,102.06,892.86,92.86,NA,89.95,115.88,NA,516.21,52.19,258.21,39.51,NA
2/23/2000,NA,68.42,156.1,373.79,NA,91.48,124.43,220.6,209.16,NA,208.5,123.55,NA,152.72,NA,NA,98.67,189.13,17.77,319.63,NA,141.17,631.78,NA,NA,NA,NA,85,173.11,88.41,60.8,278.56,37.37,533.16,83.24,NA,394.36,NA,90.97,NA,133.65,297.42,192.43,184.28,81.65,192.36,NA,82.27,61.79,147.74,38.4,NA,NA,165,9.68,163.19,NA,1296.09,144.06,NA,402.18,104.2,420.19,362.93,NA,487.57,NA,99.8,762.94,6.92,30.16,92.95,202.37,NA,977.54,NA,139.57,820.05,12.36,NA,102.06,931.23,88.57,NA,103.88,134.19,NA,535.33,64.8,266.22,40,NA
3/1/2000,NA,63.71,156.1,337.51,NA,88.19,126.29,214.59,209.16,NA,213.71,119.64,NA,152.22,NA,NA,91.57,189.13,15.91,322.18,NA,134.29,551.87,NA,NA,NA,NA,68.75,164.99,82.32,57.48,258.04,35.08,697.96,94.7,NA,394.36,NA,89.51,NA,125.79,245.77,181.3,184.28,77.3,192.36,NA,78.01,55.75,160.78,35.82,NA,NA,153.33,8.36,153.31,NA,1355,138.66,NA,402.18,101.25,434.28,303.21,NA,476.33,NA,99.8,709.48,6.43,27.73,87.5,199.84,NA,892.05,NA,141.89,820.05,10.87,NA,102.06,887.27,74.29,NA,86.26,112.87,NA,535.33,56.02,250.67,36.35,NA
3/8/2000,NA,63.8,167.61,358.08,NA,81.59,122.57,217.6,209.16,NA,221.4,115.97,NA,152.22,NA,NA,87.27,189.13,16.33,309.4,NA,133.64,505.31,NA,NA,NA,NA,68.75,169.12,82.62,44.66,252.17,31.39,678.57,96.51,NA,394.36,NA,90.42,NA,121.07,264.47,202.24,170.02,76.09,192.36,NA,71.63,55.28,156.43,36.92,NA,NA,146.67,8.63,152.71,NA,1320.64,129.66,NA,402.18,101.94,413.15,368.44,NA,417.31,NA,99.8,690.05,7.91,27.73,95.82,218.18,NA,971.96,NA,138.87,820.05,10.5,NA,102.06,949.22,114.29,NA,94.25,116.38,NA,535.33,61.8,264.34,43.46,NA
3/15/2000,NA,62.32,166.33,379.29,NA,79.12,133.72,218.86,209.16,NA,234.56,111.07,NA,157.04,NA,NA,83.9,189.13,15.65,294.06,NA,134.29,508.76,NA,NA,NA,NA,65.63,166.59,91.16,44.22,249.24,32.04,635.92,89.16,NA,328.63,NA,89.14,NA,121.86,284.06,229.08,153.57,74.89,202.67,NA,67.38,55.51,156.43,35.08,NA,NA,147.5,8.22,155.71,NA,1227.36,129.66,NA,411.75,100.45,410.8,372.12,NA,428.55,NA,95.4,641.45,7.86,28.15,94.96,204.9,NA,908.78,NA,130.73,953.93,9.88,NA,102.06,944.39,127.14,NA,90.98,109.11,NA,535.33,68.42,266.22,47.9,NA
3/22/2000,NA,66.3,166.33,381.33,NA,84.89,122.57,224.2,209.16,NA,234.56,117.43,NA,177.33,NA,NA,84.09,189.13,19.29,278.72,NA,131.02,525.43,NA,NA,NA,NA,78.75,173.91,93.6,48.2,249.24,33.39,647.55,85.66,NA,369.71,NA,93.16,NA,140.33,311.66,236.28,162.34,90.59,216.78,NA,68.44,68.75,143.4,33.23,NA,NA,193.33,10.03,145.23,NA,1256.81,126.06,NA,411.75,101.57,410.8,397.38,NA,540.96,NA,95.55,670.61,7.86,29.74,99.41,208.55,NA,955.05,NA,127.01,941.38,12.11,NA,102.06,947.08,128.57,NA,94.46,113.87,NA,305.9,70.69,274.7,58.28,NA
3/29/2000,NA,69.9,134.47,375.36,NA,125.27,118.86,212.86,180.64,NA,215.01,118.61,NA,143.24,NA,NA,103.71,189.13,20.9,283.32,NA,134.29,505.88,NA,NA,NA,NA,81.25,166.99,87.2,51.51,249.24,36.96,659.18,85.66,NA,369.71,NA,88.14,NA,125.79,337.49,234.97,149.18,88.41,173.72,NA,65.6,63.88,141.66,72.1,NA,NA,217.5,10.65,140.74,NA,1217.54,126.06,NA,411.75,98.95,410.8,381.31,NA,547.99,NA,96.87,656.03,7.67,28.57,93.96,177.35,NA,908.23,NA,107,958.73,12.97,NA,102.06,920.1,121.43,NA,89.75,105.6,NA,506.65,74.41,261.98,54.23,NA
4/5/2000,NA,67.96,140.74,399.7,NA,113.74,126.29,210.19,180.64,NA,215.01,113.91,NA,143.24,NA,NA,102.6,189.13,19.21,283.32,NA,130.69,487.49,NA,NA,NA,NA,73.75,162.99,88.41,48.64,255.1,37.51,624.29,90.48,NA,536.08,NA,90.65,NA,123.82,316.12,229.08,149.4,83.1,173.72,NA,67.38,62.71,147.74,79.9,NA,NA,193.33,9.89,137.74,NA,1173.35,126.06,NA,411.75,96.7,410.8,443.52,NA,595.75,NA,96.87,670.61,8.06,28.15,91.52,148.87,NA,906.35,NA,97.7,971.75,12.11,NA,102.06,912.01,114.29,NA,85.65,104.09,NA,516.21,93.02,260.1,55.81,NA
4/12/2000,NA,68.89,140.74,458.6,NA,111.26,130,210.85,180.64,NA,215.01,111.86,NA,143.24,NA,NA,100.37,189.13,19.04,255.7,NA,125.29,528.88,NA,NA,NA,NA,71.88,164.33,87.8,48.2,275.63,41.53,655.31,88.79,NA,536.08,NA,89.96,NA,120.29,323.24,221.88,155.76,79.72,174.44,NA,70.92,65.97,151.65,80.68,NA,NA,178.33,9.54,134.75,NA,1141.44,126.06,NA,421.33,90.25,417.85,471.5,NA,610.67,NA,96.87,671.09,7.81,27.73,89.8,155.35,NA,884.73,NA,88.39,971.75,11.99,NA,102.06,895.82,125.71,NA,80.94,102.34,NA,516.21,103.87,253.5,52.55,NA
4/19/2000,NA,84.61,140.74,548.75,NA,105.49,144.86,266.9,183.96,NA,215.01,114.5,NA,166.16,NA,NA,102.6,189.13,20.56,278.72,NA,136.75,522.27,NA,NA,NA,NA,72.5,162.73,93.6,52.83,263.9,46.64,659.18,93.73,NA,536.08,NA,87.91,NA,119.89,387.35,252.64,161.25,80.93,174.44,NA,84.4,84.32,145.03,89.64,NA,NA,195.83,11.56,132.65,NA,1217.54,147.67,NA,430.9,92.95,417.85,614.11,NA,736.14,NA,93.93,680.33,7.42,28.57,92.52,155.35,NA,896.95,NA,83.51,975.22,13.22,NA,102.06,890.42,117.14,NA,84.42,104.34,NA,516.21,103.35,250.67,52.25,NA
4/26/2000,NA,83.68,146.13,474.62,NA,103.02,130,260.23,190.14,NA,215.01,113.62,NA,166.16,NA,NA,124.23,189.13,23.69,281.27,NA,140.84,501.28,NA,NA,NA,NA,81.25,158.07,89.02,49.23,278.56,43.49,661.12,112.73,NA,536.08,NA,89.73,NA,118.32,355.3,243.48,160.15,78.75,177.34,NA,73.05,82.69,154.09,91.98,NA,NA,210.83,11.98,131.75,NA,1158.63,143.88,NA,434.73,88.08,411.88,600.46,NA,696.65,NA,96.87,660.89,8.9,27.81,88.65,155.35,NA,841.48,NA,97.23,975.22,15.2,NA,102.06,871.53,110,NA,80.94,99.33,NA,535.33,80.1,241.72,52.25,NA
5/3/2000,NA,79.06,146.13,400.49,NA,89.84,130,278.92,190.14,NA,215.01,110.1,NA,166.16,NA,NA,122.22,189.13,26.74,273.6,NA,138.39,451.27,NA,NA,NA,NA,77.5,149.16,81.1,47.21,272.7,42.29,771.63,114,NA,669.18,NA,89.28,NA,119.89,333.03,223.84,177.81,75.85,177.34,NA,64.54,79.21,162.25,99.38,NA,NA,212.5,11.28,127.26,NA,1109.53,126.06,NA,458.67,82.46,405.91,607.29,NA,694.9,NA,92.46,663.32,8.06,27.73,84.92,142.4,NA,801.05,NA,88.39,971.75,14.95,NA,102.06,836.46,100,NA,73.56,100.33,NA,535.33,64.39,228.53,49.88,NA
5/10/2000,NA,74.44,130.47,442.89,NA,76.65,117.19,278.92,190.14,NA,177.22,103.05,NA,166.16,NA,NA,105.5,189.13,24.28,258.26,NA,140.35,411.03,NA,NA,NA,NA,65.63,146.36,79.88,49,249.24,40.77,659.18,101.33,NA,669.18,NA,84.48,NA,114,329.47,213.37,177.81,74.89,217.15,NA,56.74,65.04,138.23,88.47,NA,NA,190,9.75,116.48,NA,903.33,126.06,NA,459.63,73.46,358.15,573.17,NA,701.92,NA,92.46,641.45,7.37,25.54,80.9,127.51,NA,755.17,NA,87.46,971.75,12.48,NA,102.06,790.59,112.86,NA,63.72,89.79,NA,535.33,67.39,210.15,42.47,NA
5/17/2000,NA,68.61,130.47,422.48,NA,65.93,118.86,256.9,190.14,NA,177.22,100.11,NA,166.16,NA,NA,111.52,189.13,23.1,230.13,NA,137.57,362.17,NA,NA,NA,NA,60,137.05,80.79,44.96,234.58,38.76,639.8,95,NA,669.18,NA,81.74,NA,106.92,302.76,204.86,172.5,72.95,199.05,NA,57.45,58.53,153.19,74.05,NA,NA,170,8.63,118.28,NA,903.33,126.06,NA,459.63,68.81,403.52,504.93,NA,636.11,NA,92.46,690.05,6.43,25.21,78.03,111.98,NA,643.09,NA,60.94,971.75,11.24,NA,102.06,806.78,82.86,NA,57.17,82.77,NA,535.33,81.65,167.27,36.05,NA
5/24/2000,NA,67.78,130.47,416.2,NA,72.53,118.86,250.89,180.64,NA,178.53,100.7,NA,166.16,NA,NA,102.6,189.13,23.86,235.25,NA,137.57,359,NA,NA,NA,NA,63.75,139.04,83.84,44.96,222.85,37.51,610.71,94.87,NA,669.18,NA,79.92,NA,110.07,300.09,201.59,180.46,71.5,202.67,NA,53.55,60.39,154.09,77.17,NA,NA,172.5,9.26,115.28,NA,913.15,126.06,NA,478.78,70.46,403.52,491.29,NA,695.78,NA,92.46,622.5,6.18,25.21,73.01,112.63,NA,616.77,NA,68.62,971.75,11.74,NA,102.06,764.28,72.86,NA,56.76,79.76,NA,535.33,89.5,178.58,39.41,NA
5/31/2000,NA,61.4,130.47,226.16,NA,64.29,118.86,203.51,176.36,NA,178.53,94.83,NA,166.16,NA,NA,97.02,189.13,17.26,235.89,NA,134.29,382,NA,NA,NA,NA,58.75,138.25,65.55,42.71,234.58,32.62,542.86,96.27,NA,669.18,NA,78.77,NA,101.42,280.5,185.88,172.5,62.81,202.67,NA,49.65,45.99,154.09,65.48,NA,NA,154.17,7.8,110.79,NA,844.42,126.06,NA,478.78,69.49,403.52,412.82,NA,470.28,NA,88.06,631.25,5.44,23.95,72.44,113.92,NA,632.75,NA,65.13,971.75,9.64,NA,102.06,752.54,82.86,NA,53.68,79.26,NA,535.33,41.34,162.09,35.56,NA
6/7/2000,NA,47.8,130.47,201.03,NA,57.69,118.86,179.49,176.36,NA,143.34,88.08,NA,166.16,NA,NA,97.02,189.13,14.55,217.35,NA,114.64,343.77,NA,NA,NA,NA,50,135.72,60.67,38.44,231.65,30.71,504.08,82.4,NA,669.18,NA,79.92,NA,96.7,238.65,165.59,167.19,59.43,202.67,NA,49.65,39.49,154.09,54.56,NA,NA,127.5,7.1,107.8,NA,829.69,125.88,NA,517.08,65.81,403.52,382.11,NA,460.63,NA,88.06,583.14,5.04,22.69,71.44,148.87,NA,573.71,NA,58.15,971.75,8.77,NA,102.06,679.15,82.86,NA,50.61,73.49,NA,535.33,26.46,147.95,33.38,NA
6/14/2000,NA,51.04,130.47,194.01,NA,59.34,118.86,185.5,176.36,NA,143.34,88.08,NA,166.16,NA,NA,97.69,189.13,14.22,214.79,NA,108.09,338.02,NA,NA,NA,NA,49.37,106.84,54.88,40.01,228.71,31.26,513.78,81.07,NA,669.18,NA,75.35,NA,96.31,236.86,168.21,153.93,59.91,202.67,NA,51.42,38.79,145.03,54.56,NA,NA,143.33,7.8,110.79,NA,810.06,125.88,NA,517.08,62.29,403.52,388.94,NA,430.8,NA,88.06,563.7,4.95,22.1,74.16,139.81,NA,579.91,NA,67.46,971.75,9.02,NA,102.06,669.17,110,NA,52.25,73.49,NA,535.33,27.49,143.24,37.53,NA
6/21/2000,NA,57.33,130.47,210.77,NA,63.46,111.43,189.5,176.36,NA,125.1,90.72,NA,166.16,NA,NA,97.02,189.13,14.38,204.56,NA,123.74,361.59,NA,NA,NA,NA,51.25,110.44,58.23,44.96,234.58,32.45,523.47,88.79,NA,545.33,NA,75.35,NA,99.85,264.47,200.93,153.93,61.6,202.67,NA,53.19,48.78,145.03,57.29,NA,NA,155,7.38,110.79,NA,854.24,125.88,NA,517.08,62.97,403.52,408.04,NA,434.31,NA,87.91,592.86,6.92,21.93,78.9,139.81,NA,660.96,NA,65.13,971.75,9.14,NA,102.06,701.54,110,NA,59.01,81.52,NA,535.33,28.11,138.53,38.52,NA
6/28/2000,NA,56.31,121.34,216.99,NA,60.16,111.62,188.17,176.36,NA,130.31,88.66,NA,166.16,NA,NA,97.91,189.13,14.47,204.56,NA,123.74,346.65,NA,NA,NA,NA,49.37,105.78,56.1,42.93,231.65,31.53,581.63,88.16,NA,480.63,NA,76.49,NA,98.27,261.8,198.32,153.93,60.39,182.76,NA,52.48,45.99,141.4,63.53,NA,NA,154.17,7.17,110.79,NA,864.06,125.88,NA,517.08,66.41,389.19,388.94,NA,428.17,NA,88.06,602.57,5.09,21.01,78.32,155.22,NA,620.91,NA,65.13,971.75,9.02,NA,102.06,709.64,74.29,NA,65.36,83.27,NA,420.62,27.28,140.89,34.37,NA
7/5/2000,NA,56.59,112.2,211.11,NA,67.58,111.62,185.5,183.01,NA,130.31,88.08,NA,166.16,NA,NA,95.01,189.13,13.62,204.56,NA,123.74,329.97,NA,NA,NA,NA,46.25,104.32,54.88,44.06,249.24,30.39,542.86,93.73,NA,480.63,NA,73.52,NA,98.27,253.78,197.66,153.93,58.7,182.76,NA,49.65,47.85,135.96,61.58,NA,NA,152.5,6.96,108.1,NA,893.52,125.88,NA,518.04,64.39,389.19,383.48,NA,397.46,NA,88.06,588,5.09,21.93,77.17,156.64,NA,601.91,NA,65.13,971.75,8.4,NA,102.06,692.37,78.57,NA,63.93,79.26,NA,420.62,27.18,140.41,33.58,NA
7/12/2000,NA,56.59,117.42,215.95,NA,75,111.62,185.5,161.62,NA,138.13,88.66,NA,166.16,NA,NA,95.91,189.13,13.71,204.56,NA,123.74,337.73,NA,NA,NA,NA,46.88,106.71,54.27,42.04,243.37,30.66,562.24,101.02,NA,480.63,NA,74.21,NA,100.24,254.67,200.28,145.96,61.6,182.76,NA,50.35,47.15,145.03,58.46,NA,NA,147.5,6.82,107.8,NA,1118.86,115.25,NA,536.23,75.26,389.19,368.47,NA,352.71,NA,88.06,680.33,6.38,21.43,78.75,155.35,NA,613.01,NA,71.18,971.75,8.4,NA,104.69,690.75,68.57,NA,63.72,79.01,NA,420.62,27.39,150.78,35.36,NA
7/19/2000,NA,65.63,120.03,232.19,NA,75,111.62,190.17,161.62,NA,143.34,90.13,NA,166.16,NA,NA,98.14,189.13,14.05,215.43,NA,123.74,331.41,NA,NA,NA,NA,48.75,114.03,56.4,42.71,246.31,31.58,552.55,96.27,NA,503.73,NA,74.21,NA,106.14,268.92,212.72,145.96,63.05,188.19,NA,53.19,52.26,163.16,60.41,NA,NA,155,7.1,115.41,NA,1129.17,114.35,NA,536.23,78.71,346.22,399.17,NA,394.83,NA,85.13,665.75,6.03,23.36,81.19,172.18,NA,661.15,NA,67.46,971.75,9.39,NA,88.27,825.66,72.86,NA,66.8,80.51,NA,420.62,28.94,160.68,35.76,NA
7/26/2000,NA,60.54,120.03,237.55,NA,75.82,112.36,181.5,161.62,NA,130.31,87.78,NA,157.56,NA,NA,104.38,174.58,15.91,234.61,NA,123.74,319.63,NA,NA,NA,NA,53.75,113.1,55.79,41.36,255.1,31.8,546.73,104.18,NA,503.73,NA,71.92,NA,102.2,273.37,204.86,145.96,62.32,188.19,NA,47.87,50.4,163.16,60.41,NA,NA,179.17,8.5,112.29,NA,1256.32,114.35,NA,536.23,73.53,346.22,443.52,NA,415.01,NA,86.74,675.47,5.94,22.52,79.04,181.56,NA,663.78,NA,61.64,919.69,10.63,NA,88.27,820.27,78.57,NA,65.57,78.76,NA,420.62,28.11,160.2,34.57,NA
8/2/2000,NA,59.37,125.37,231.84,NA,74.18,112.36,181.5,161.62,NA,125.1,85.14,NA,157.56,NA,NA,100.37,174.58,15.82,234.61,NA,109.18,302.38,NA,NA,NA,NA,52.5,110.7,53.66,40.69,258.04,35.06,562.24,111.47,NA,517.6,NA,75.35,NA,102.2,272.48,191.12,151.27,61.36,191.81,NA,56.03,49.24,172.22,64.31,NA,NA,176.67,8.56,115.41,NA,1222.45,114.35,NA,536.23,73.39,345.02,484.46,NA,400.09,NA,88.06,682.76,6.43,22.69,75.88,182.53,NA,652.5,NA,60.48,971.75,11.12,NA,82.76,833.76,77.14,NA,60.45,73.99,NA,497.1,27.6,169.63,33.58,NA
8/9/2000,NA,65,125.37,246.7,NA,70.05,112.36,186.83,161.62,NA,138.13,88.66,NA,157.56,NA,NA,102.6,174.58,16.08,234.61,NA,116.46,312.73,NA,NA,NA,NA,56.25,112.83,53.05,40.91,266.83,37.62,581.63,111.53,NA,647,NA,70.78,NA,102.2,273.37,185.23,159.23,63.05,191.81,NA,49.65,49.24,179.02,68.98,NA,NA,192.5,8.77,116.97,NA,1232.27,122.45,NA,536.23,76.46,345.02,532.23,NA,459.76,NA,88.06,680.33,6.43,23.11,75.6,187.71,NA,659.27,NA,63.27,884.99,11.12,NA,82.76,868.57,78.57,NA,59.83,73.74,NA,497.1,29.04,158.79,34.57,NA
8/16/2000,NA,63.83,114.83,257.07,NA,67.58,111.43,190.17,161.62,NA,138.13,88.37,NA,160.43,NA,NA,96.13,174.58,14.55,234.61,NA,120.1,312.15,NA,NA,NA,NA,53.75,113.5,48.78,39.79,266.83,37.24,620.41,110.2,NA,647,NA,73.07,NA,104.96,271.59,184.57,159.23,61.84,192.17,NA,58.51,48.08,179.02,66.26,NA,NA,172.5,8.08,119.15,NA,1138.99,122.45,NA,536.23,82.46,322.34,575.9,NA,450.98,NA,88.06,680.33,6.08,23.11,76.89,187.06,NA,677.32,NA,60.25,954.4,10.63,NA,82.76,864.11,75.71,NA,66.8,80.26,NA,497.1,29.56,158.79,34.47,NA
